id_client,idade,salario_anual,num_contas,num_cartoes,juros_emprestimo,num_emprestimos,dias_atraso,num_pagamentos_atrasados,num_verificacoes_credito,divida_total,taxa_uso_credito,idade_historico_credito,investimento_mensal,saldo_final_mes,profissao,mix_credito,comportamento_pagamento,score_credito
29786,45.625,37089.86,7.0,10.0,31.0,6.0,18.875,18.625,13.5,1950.21,32.417,238.5,31.726,281.598,professor,Normal,alto_gasto_pagamento_medio,Poor
8676,27.25,93390.44,6.0,5.0,18.0,3.0,26.75,13.0,0.0,1036.26,32.73,216.5,121.359,517.634,empresario,Normal,alto_gasto_pagamento_alto,Standard
29991,37.5,7863.04,7.0,3.0,24.0,4.0,8.625,15.25,7.75,2286.31,33.15,158.5,11.771,279.762,jornalista,Normal,baixo_gasto_pagamento_baixo,Poor
6370,22.875,16906.81,9.0,8.0,33.0,9.0,49.0,20.625,6.0,1559.16,32.559,158.5,13.594,207.076,arquiteto,Ruim,baixo_gasto_pagamento_baixo,Poor
29895,50.375,87853.56,4.0,1.0,4.0,2.0,5.625,2.625,3.75,498.81,31.572,204.5,55.323,741.261,empresario,Bom,alto_gasto_pagamento_alto,Good
13518,36.5,29827.76,8.0,8.0,16.0,5.0,28.0,21.625,6.0,3376.44,26.937,139.5,51.924,251.543,arquiteto,Ruim,baixo_gasto_pagamento_baixo,Poor
16325,28.0,61389.18,10.0,6.0,34.0,6.0,36.125,17.125,9.125,3051.79,33.28,110.5,62.457,398.427,engenheiro,Ruim,alto_gasto_pagamento_medio,Standard
40089,42.25,74424.6,9.0,8.0,21.0,6.0,47.0,18.375,12.75,1635.58,31.101,191.5,53.681,437.818,cientista,Ruim,alto_gasto_pagamento_alto,Poor
35360,54.375,85038.87,0.0,2.0,6.0,3.0,5.875,7.625,2.0,995.2,32.866,276.5,73.663,555.115,jornalista,Bom,alto_gasto_pagamento_medio,Good
21965,47.0,19705.74,5.0,4.0,10.0,2.0,12.625,12.625,0.0,39.75,33.447,186.5,22.659,284.203,jornalista,Normal,baixo_gasto_pagamento_alto,Standard
1147,23.0,17863.15,6.0,7.0,24.0,7.0,54.0,21.75,12.0,3893.01,30.557,157.5,12.307,254.868,cientista,Ruim,alto_gasto_pagamento_medio,Poor
23428,44.0,10207.5,7.0,7.0,22.0,5.0,11.25,13.375,7.0,2419.86,30.356,145.5,27.667,271.827,escritor,Normal,baixo_gasto_pagamento_alto,Poor
45462,49.25,118297.6,2.0,1.0,9.0,3.0,7.75,3.0,5.75,1446.83,32.524,368.5,69.052,606.656,gerente_midia,Bom,alto_gasto_pagamento_alto,Good
28253,39.0,39962.38,6.0,7.0,22.0,5.0,18.0,19.125,9.25,1444.91,36.316,113.625,22.247,359.091,empresario,Normal,alto_gasto_pagamento_medio,Poor
17172,43.0,80562.56,4.0,3.0,7.0,3.0,6.875,4.75,4.5,88.98,35.835,379.5,43.396,584.273,escritor,Bom,alto_gasto_pagamento_alto,Good
30028,43.5,9897.565,10.0,10.0,25.0,9.0,41.5,19.0,11.75,2546.75,33.812,84.5,18.501,267.906,empresario,Ruim,baixo_gasto_pagamento_baixo,Standard
43807,28.875,34052.56,7.0,6.0,18.0,6.0,23.625,21.125,10.5,2062.38,31.734,174.5,33.735,238.026,medico,Ruim,baixo_gasto_pagamento_baixo,Poor
10262,18.875,62160.87,7.0,5.0,22.0,7.0,55.0,18.625,12.0,2264.21,33.983,179.5,86.944,185.203,musico,Ruim,alto_gasto_pagamento_medio,Poor
48292,53.875,82015.88,0.0,5.0,2.0,2.0,11.625,11.375,3.5,1259.34,35.507,188.5,57.36,594.224,empresario,Bom,baixo_gasto_pagamento_medio,Good
27011,52.0,89495.67,1.0,4.0,9.0,2.0,0.5,1.5,4.0,1393.69,33.216,276.5,75.704,458.596,arquiteto,Bom,alto_gasto_pagamento_alto,Poor
31791,22.0,15982.36,7.0,5.0,33.0,7.0,57.375,14.75,8.0,4483.87,33.565,152.5,0.0,284.928,desenvolvedor,Ruim,alto_gasto_pagamento_baixos,Poor
6659,28.0,34552.7,6.0,3.0,9.0,0.0,25.25,19.75,4.0,577.4,30.922,385.625,48.325,383.104,gerente_midia,Normal,alto_gasto_pagamento_baixos,Standard
27354,55.5,44280.31,4.0,3.0,8.0,2.0,15.875,1.75,2.125,1046.3,32.973,286.5,70.949,407.559,gerente,Bom,baixo_gasto_pagamento_baixo,Standard
43873,29.75,27099.11,8.0,4.0,8.0,0.0,5.625,13.75,2.0,186.93,33.224,212.5,72.09,336.669,professor,Normal,baixo_gasto_pagamento_baixo,Standard
4578,34.0,44986.55,5.5,4.375,11.0,1.0,0.875,1.875,0.375,753.21,31.488,236.5,43.204,479.302,musico,Bom,alto_gasto_pagamento_medio,Good
5354,41.625,89338.36,4.0,5.0,10.0,3.0,13.25,3.0,3.0,915.14,34.123,234.5,62.623,554.939,professor,Bom,alto_gasto_pagamento_medio,Good
41255,50.625,31534.94,5.0,6.0,1.0,0.0,5.125,0.25,4.0,1258.83,34.508,354.5,25.089,413.92,gerente_midia,Bom,alto_gasto_pagamento_medio,Poor
43968,42.0,21336.9,3.0,5.0,6.0,1.0,17.0,19.75,6.75,1338.82,29.273,127.5,26.841,340.11,desenvolvedor,Normal,baixo_gasto_pagamento_baixo,Standard
15953,30.375,16486.52,4.0,7.0,16.0,0.0,13.875,16.375,3.0,1052.74,33.987,325.5,35.316,336.159,contador,Normal,baixo_gasto_pagamento_baixo,Standard
10821,18.5,8459.02,7.0,7.0,14.0,3.0,16.625,20.375,8.875,789.89,32.564,154.5,18.802,300.223,arquiteto,Normal,baixo_gasto_pagamento_baixo,Standard
24491,38.0,48254.04,3.0,6.0,16.0,3.0,25.625,10.125,7.25,210.78,30.883,295.5,56.18,396.977,engenheiro,Normal,baixo_gasto_pagamento_medio,Standard
8476,22.0,20628.55,4.0,4.0,9.0,4.0,9.5,9.75,4.5,1276.97,30.5,395.5,41.533,275.626,escritor,Normal,baixo_gasto_pagamento_baixo,Standard
12507,43.5,24744.78,3.0,7.0,5.0,3.0,19.625,19.25,2.0,134.1,28.922,306.5,46.33,315.191,jornalista,Normal,baixo_gasto_pagamento_alto,Standard
6195,49.0,11527.73,3.0,7.0,14.0,1.0,11.375,11.5,3.0,532.86,32.541,283.5,12.284,309.865,arquiteto,Normal,baixo_gasto_pagamento_baixo,Standard
5607,15.5,57407.04,3.0,3.0,18.0,4.0,24.625,11.125,5.5,895.05,30.732,188.5,42.154,334.092,gerente_midia,Normal,alto_gasto_pagamento_medio,Standard
13028,47.0,84378.96,5.125,3.125,8.0,2.0,3.625,5.125,1.0,37.11,30.604,288.5,81.562,560.361,musico,Bom,baixo_gasto_pagamento_medio,Poor
41346,43.75,64794.64,7.0,5.0,31.0,5.0,61.125,20.0,9.5,2080.18,32.665,203.5,133.68,352.85,engenheiro,Ruim,alto_gasto_pagamento_alto,Standard
12199,27.25,14785.12,6.0,9.0,17.0,5.0,60.0,22.5,15.125,4780.8,28.791,19.5,26.296,277.988,desenvolvedor,Ruim,baixo_gasto_pagamento_baixo,Poor
24153,14.0,15303.58,8.0,6.0,23.0,7.0,46.25,15.0,7.0,1602.27,29.943,216.5,26.447,256.358,gerente_midia,Ruim,baixo_gasto_pagamento_baixo,Poor
2942,23.75,14441.54,9.0,5.0,22.0,6.0,26.375,19.0,9.875,2176.93,29.148,112.5,57.019,242.426,mecanico,Ruim,baixo_gasto_pagamento_baixo,Poor
39919,33.125,31641.76,5.0,2.0,3.0,0.0,2.0,7.5,2.0,1277.7,30.842,212.5,31.92,398.667,arquiteto,Bom,alto_gasto_pagamento_medio,Good
3143,54.0,55644.14,5.0,3.0,6.0,4.0,26.25,20.0,4.0,147.64,33.199,246.5,36.721,348.812,engenheiro,Normal,alto_gasto_pagamento_baixos,Standard
35568,24.0,16050.73,8.0,3.0,10.0,4.0,20.625,8.375,5.25,1527.78,30.34,230.5,13.103,271.241,engenheiro,Normal,baixo_gasto_pagamento_baixo,Poor
29737,29.75,38861.72,4.0,5.0,11.0,1.0,10.0,2.5,4.625,107.29,33.714,371.5,34.247,466.551,gerente,Bom,alto_gasto_pagamento_medio,Good
43161,41.0,38764.8,10.0,6.0,33.0,2.0,29.875,15.875,12.875,2057.3,30.862,103.5,41.939,381.109,contador,Ruim,alto_gasto_pagamento_medio,Poor
9164,39.0,85020.54,0.0,5.0,7.0,3.0,11.0,7.875,3.0,934.62,35.526,186.5,112.533,476.328,advogado,Bom,alto_gasto_pagamento_alto,Poor
16581,41.125,34913.58,4.0,4.0,4.0,4.0,3.875,0.125,2.0,758.31,29.862,302.5,49.439,340.809,jornalista,Bom,alto_gasto_pagamento_baixos,Standard
11767,18.0,122915.96,5.75,5.75,17.0,2.0,16.875,13.0,3.0,478.02,36.598,385.5,114.532,769.608,medico,Normal,alto_gasto_pagamento_alto,Standard
30746,33.0,41770.21,0.0,7.0,4.0,2.0,8.125,7.5,1.0,1174.56,31.687,229.5,45.9,381.139,engenheiro,Bom,alto_gasto_pagamento_medio,Good
21693,25.875,167753.52,3.0,3.0,12.0,3.0,7.0,6.5,1.75,1079.59,32.384,347.5,185.158,869.019,jornalista,Bom,alto_gasto_pagamento_medio,Good
36620,41.25,50243.22,8.0,3.0,19.0,3.0,13.25,14.0,2.0,1161.1,35.838,325.5,28.593,450.831,desenvolvedor,Normal,alto_gasto_pagamento_medio,Standard
41378,24.625,40207.94,7.0,5.0,26.0,6.0,26.625,19.125,11.5,1914.22,30.144,164.5,39.52,272.761,gerente_midia,Ruim,alto_gasto_pagamento_medio,Poor
38881,28.0,8113.06,9.0,5.0,34.0,7.0,55.0,16.5,8.75,3320.52,29.605,88.5,18.188,276.462,escritor,Ruim,baixo_gasto_pagamento_baixo,Poor
1720,29.375,13499.855,7.0,3.0,3.0,2.0,7.75,8.375,0.0,453.75,29.762,256.5,42.081,288.679,cientista,Normal,baixo_gasto_pagamento_baixo,Standard
12617,26.625,20602.02,10.0,8.0,23.0,7.0,17.5,18.25,10.5,4946.5,31.525,36.625,40.078,216.807,escritor,Ruim,baixo_gasto_pagamento_baixo,Poor
17578,44.75,85656.28,1.0,3.0,3.0,1.0,14.375,1.0,1.0,445.77,30.912,361.5,56.802,528.816,empresario,Bom,baixo_gasto_pagamento_medio,Good
15079,43.625,41702.9,7.0,8.0,27.0,6.0,43.0,20.5,9.25,2334.29,31.166,97.5,51.733,272.964,arquiteto,Ruim,alto_gasto_pagamento_medio,Poor
26300,17.125,61266.63,4.0,6.0,15.0,2.0,12.375,12.75,9.5,570.58,32.137,116.625,89.579,553.818,escritor,Normal,alto_gasto_pagamento_medio,Standard
10503,21.0,14125.04,5.0,4.0,7.0,2.0,2.0,6.25,0.0,446.31,30.487,217.5,21.487,302.187,cientista,Bom,baixo_gasto_pagamento_baixo,Standard
33287,26.75,34677.86,6.0,5.0,16.0,7.0,27.25,22.625,6.0,2345.02,29.35,191.5,44.778,256.869,medico,Ruim,baixo_gasto_pagamento_baixo,Poor
46885,33.0,28206.96,7.0,7.0,25.0,7.0,50.75,18.125,12.75,1784.66,30.539,170.5,20.816,218.841,advogado,Ruim,baixo_gasto_pagamento_baixo,Poor
46150,26.5,51627.39,4.0,7.0,19.0,2.0,9.25,13.0,6.625,2412.6,32.862,204.625,42.689,406.924,musico,Normal,alto_gasto_pagamento_baixos,Poor
47697,23.625,170751.96,3.0,4.0,6.0,4.0,10.5,2.25,5.5,1076.56,30.638,391.5,119.042,479.828,cientista,Bom,alto_gasto_pagamento_medio,Good
11852,20.0,37679.14,10.0,6.0,17.0,5.0,35.125,17.75,7.0,4857.87,33.799,125.5,28.795,329.846,advogado,Ruim,alto_gasto_pagamento_baixos,Standard
14851,27.5,19435.6,5.0,4.0,19.0,4.0,15.625,16.875,9.875,730.66,31.723,156.5,20.674,294.484,professor,Normal,baixo_gasto_pagamento_alto,Standard
3539,40.25,30802.79,5.0,5.0,5.0,3.0,8.875,6.625,2.0,388.92,30.422,312.5,31.509,308.008,contador,Bom,alto_gasto_pagamento_baixos,Good
30682,26.375,57294.2,6.0,3.0,34.0,6.0,23.625,8.875,9.875,1347.23,28.028,217.5,61.222,273.943,arquiteto,Normal,alto_gasto_pagamento_alto,Poor
16724,33.5,46887.99,7.0,6.0,25.0,3.0,53.75,20.0,13.375,2646.39,33.475,217.5,70.802,389.735,escritor,Ruim,alto_gasto_pagamento_baixos,Poor
37961,55.0,16857.295,0.0,5.0,12.0,3.0,22.625,7.875,1.0,741.75,33.144,269.5,12.175,291.569,gerente,Bom,baixo_gasto_pagamento_baixo,Poor
20583,32.125,35104.32,3.0,5.0,10.0,4.0,28.625,6.0,5.125,1166.23,31.924,286.5,30.879,313.795,advogado,Bom,baixo_gasto_pagamento_baixo,Poor
15445,14.875,39234.08,8.0,9.0,31.0,4.0,55.125,19.5,13.5,2176.02,30.82,125.5,23.132,336.373,engenheiro,Ruim,alto_gasto_pagamento_alto,Poor
25041,25.0,16562.01,7.0,7.0,24.0,2.0,20.0,13.875,11.0,2577.29,29.878,242.5,25.434,281.814,empresario,Normal,alto_gasto_pagamento_baixos,Poor
50425,43.0,92200.68,2.0,6.0,1.0,1.0,20.75,5.125,3.0,936.63,36.402,335.5,53.815,792.981,advogado,Bom,alto_gasto_pagamento_alto,Poor
19185,33.875,162955.92,5.0,6.0,3.0,2.0,0.125,5.375,0.0,377.68,36.026,384.625,90.532,569.306,cientista,Bom,alto_gasto_pagamento_alto,Good
25210,46.125,99776.28,4.5,6.5,6.0,4.0,14.5,18.125,4.5,743.69,31.41,364.5,135.825,411.406,gerente_midia,Bom,alto_gasto_pagamento_alto,Good
13240,29.25,16362.68,10.0,5.0,18.0,6.0,55.5,23.5,13.125,2635.48,31.467,97.5,49.707,226.082,engenheiro,Ruim,baixo_gasto_pagamento_baixo,Poor
35238,39.0,35284.57,3.0,4.0,9.0,2.0,13.625,0.125,3.25,1109.18,32.364,379.5,42.964,382.762,empresario,Bom,alto_gasto_pagamento_baixos,Good
12801,25.625,35336.77,4.0,5.0,16.0,2.0,9.75,15.875,1.625,1172.87,32.208,389.625,22.395,364.19,medico,Normal,baixo_gasto_pagamento_baixo,Standard
18199,33.0,11550.325,5.0,7.0,15.0,2.0,21.625,18.25,1.25,689.44,32.697,211.5,26.102,301.605,desenvolvedor,Normal,baixo_gasto_pagamento_baixo,Good
28919,38.625,94092.36,3.0,6.0,17.0,4.0,20.875,18.625,9.0,1338.47,32.37,316.5,75.549,478.1,gerente_midia,Normal,alto_gasto_pagamento_alto,Standard
32777,21.0,31598.5,9.0,7.0,27.0,5.0,39.625,16.375,8.0,4572.01,32.512,22.5,27.369,266.612,mecanico,Ruim,alto_gasto_pagamento_medio,Standard
13663,20.875,18822.02,4.0,3.0,19.0,2.0,11.0,18.125,9.75,1464.16,28.969,191.5,33.785,342.785,arquiteto,Normal,baixo_gasto_pagamento_medio,Standard
47221,52.75,61203.18,7.0,3.0,5.0,4.0,25.25,18.75,5.5,1194.51,30.298,286.5,77.414,260.727,desenvolvedor,Bom,baixo_gasto_pagamento_baixo,Good
3251,38.0,83601.84,9.0,5.0,29.0,7.0,59.5,19.25,10.5,4290.72,33.174,71.5,60.939,320.54,gerente,Ruim,alto_gasto_pagamento_alto,Standard
38562,29.125,11586.525,5.0,6.0,18.0,2.0,24.375,16.25,1.0,498.68,28.293,266.5,21.091,278.88,advogado,Normal,baixo_gasto_pagamento_baixo,Standard
38908,48.0,80953.2,6.0,3.0,8.0,2.0,15.625,9.125,4.0,597.32,35.336,274.5,48.537,603.983,medico,Normal,alto_gasto_pagamento_medio,Standard
37781,47.5,102260.0,5.0,5.0,7.0,3.0,27.625,12.625,4.5,407.46,31.926,318.5,159.227,448.729,advogado,Normal,baixo_gasto_pagamento_medio,Standard
43245,24.0,74866.6,5.0,4.0,32.0,5.0,21.25,15.375,10.0,1798.0,31.461,94.5,78.506,349.663,professor,Normal,alto_gasto_pagamento_medio,Poor
35377,41.0,147510.76,3.0,7.0,8.0,0.0,25.625,0.875,2.75,1461.38,37.411,194.5,91.277,681.381,mecanico,Bom,baixo_gasto_pagamento_medio,Poor
46762,42.0,16678.98,8.0,7.0,23.0,2.0,55.0,12.75,8.625,2195.45,31.661,88.5,47.441,307.754,medico,Normal,baixo_gasto_pagamento_baixo,Poor
24928,23.375,129233.52,6.0,4.0,8.0,1.0,13.625,8.5,0.0,1051.42,30.529,318.5,143.881,689.301,empresario,Normal,alto_gasto_pagamento_medio,Poor
21148,32.0,110347.2,5.0,3.0,8.0,1.0,5.25,2.5,0.0,438.55,30.782,282.5,67.749,748.889,gerente,Bom,alto_gasto_pagamento_alto,Good
29830,42.875,108129.44,4.0,3.0,8.0,2.0,7.5,10.75,7.0,925.97,33.691,294.5,67.884,595.714,advogado,Normal,alto_gasto_pagamento_alto,Poor
12814,21.0,9812.96,8.0,3.0,9.0,7.0,8.625,10.375,5.0,727.39,31.331,100.5,14.706,240.461,gerente_midia,Normal,baixo_gasto_pagamento_medio,Standard
39142,41.25,53226.52,7.0,4.0,17.0,2.0,14.25,13.875,4.0,816.31,32.438,211.5,71.103,436.803,advogado,Normal,alto_gasto_pagamento_medio,Standard
12291,31.0,15129.9,7.0,9.0,28.0,9.0,61.5,16.125,8.0,1801.79,31.918,205.5,0.0,258.262,desenvolvedor,Ruim,baixo_gasto_pagamento_medio,Poor
14765,31.0,63525.64,4.0,7.0,9.0,3.0,13.625,5.0,2.0,1016.0,32.745,365.5,82.414,378.383,mecanico,Bom,baixo_gasto_pagamento_baixo,Good
1775,26.0,21613.57,4.0,7.0,18.0,7.0,22.625,11.5,5.0,878.38,32.194,170.5,31.022,246.528,engenheiro,Normal,baixo_gasto_pagamento_baixo,Standard
25814,32.75,20040.64,3.0,6.0,9.0,2.0,21.25,8.875,1.875,1255.55,32.843,388.5,46.111,291.672,advogado,Bom,baixo_gasto_pagamento_medio,Poor
17780,25.125,40341.16,2.0,5.0,1.0,4.0,6.75,11.125,2.75,1183.73,32.963,241.5,60.27,324.681,mecanico,Bom,baixo_gasto_pagamento_baixo,Standard
29512,48.625,88859.37,5.0,4.0,8.0,1.0,8.75,12.375,4.0,473.15,36.334,270.5,78.581,722.941,jornalista,Bom,alto_gasto_pagamento_baixos,Good
33268,39.0,29485.2,8.0,8.0,20.0,7.0,24.625,22.625,6.0,4142.25,33.713,26.625,29.28,188.076,escritor,Ruim,baixo_gasto_pagamento_baixo,Poor
50946,28.0,31959.4,8.0,10.0,28.0,9.0,38.375,20.5,8.75,2753.45,33.245,72.5,20.722,206.782,gerente,Ruim,alto_gasto_pagamento_medio,Standard
20927,50.875,88716.28,5.0,6.0,6.0,2.0,6.125,16.875,3.0,58.82,32.78,246.5,51.404,612.356,escritor,Normal,alto_gasto_pagamento_alto,Standard
10507,28.375,18508.39,7.0,7.0,33.0,2.0,31.25,19.25,7.25,2123.47,33.155,227.5,25.513,309.689,cientista,Ruim,baixo_gasto_pagamento_baixo,Poor
19337,21.75,8996.265,4.0,5.0,19.0,2.0,28.5,18.875,5.0,2400.0,31.01,180.5,12.484,292.389,advogado,Normal,baixo_gasto_pagamento_baixo,Standard
47044,28.0,39700.24,10.0,5.0,24.0,5.0,60.875,19.75,7.0,2558.7,30.993,145.5,49.967,282.514,engenheiro,Ruim,alto_gasto_pagamento_medio,Poor
43611,22.875,18671.92,2.0,7.0,11.0,4.0,25.125,9.625,4.0,438.75,34.263,256.5,39.297,278.543,empresario,Bom,baixo_gasto_pagamento_alto,Poor
22171,36.0,16435.27,9.0,8.0,29.0,8.0,35.375,19.0,9.0,3414.12,31.057,125.5,78.169,238.662,musico,Ruim,baixo_gasto_pagamento_baixo,Poor
7535,17.75,17438.8,7.625,10.625,16.0,5.0,20.25,15.375,9.0,2635.91,29.774,113.5,17.037,259.685,engenheiro,Ruim,baixo_gasto_pagamento_baixo,Poor
31019,28.0,43518.87,8.0,7.0,7.0,6.0,29.0,11.5,5.0,1284.78,32.666,100.5,46.757,281.993,engenheiro,Normal,alto_gasto_pagamento_medio,Standard
26249,38.375,35996.23,4.0,6.0,17.0,6.0,13.625,16.75,7.0,767.11,32.17,182.5,40.544,296.934,empresario,Normal,alto_gasto_pagamento_baixos,Standard
27555,22.0,35310.83,5.0,5.0,5.0,2.0,27.875,11.375,1.0,878.11,28.542,371.5,31.654,445.489,desenvolvedor,Bom,alto_gasto_pagamento_medio,Good
48354,43.875,68380.29,4.0,4.0,18.0,3.0,26.125,15.625,8.375,1293.3,35.449,235.5,60.484,478.959,escritor,Normal,baixo_gasto_pagamento_alto,Standard
48133,29.5,20870.46,7.0,8.0,16.0,7.0,25.625,20.125,10.0,2694.09,33.154,186.5,44.184,218.455,empresario,Ruim,baixo_gasto_pagamento_baixo,Poor
23330,42.5,81764.54,1.0,6.0,7.0,4.0,30.75,0.875,2.0,745.06,31.096,367.625,57.527,462.532,contador,Bom,alto_gasto_pagamento_medio,Poor
39261,17.75,44418.54,9.0,7.0,33.0,8.0,60.125,19.875,10.5,1340.46,29.233,97.5,31.254,235.424,medico,Ruim,alto_gasto_pagamento_baixos,Poor
33469,32.5,171280.88,2.0,6.0,11.0,1.0,10.5,10.125,3.0,421.66,39.354,194.5,96.842,385.562,cientista,Bom,alto_gasto_pagamento_alto,Good
1388,40.75,30385.07,6.0,7.0,7.0,0.0,26.625,12.375,5.0,951.4,34.291,200.5,18.769,338.382,mecanico,Normal,baixo_gasto_pagamento_baixo,Standard
46915,45.5,34652.7,6.0,7.0,14.0,3.0,5.125,14.875,4.0,1096.33,30.405,240.5,63.227,297.501,mecanico,Normal,baixo_gasto_pagamento_baixo,Standard
21495,53.875,62773.2,3.0,4.0,19.0,2.0,5.0,7.5,4.75,746.09,32.247,335.5,109.017,419.914,advogado,Normal,baixo_gasto_pagamento_baixo,Standard
7538,18.0,54027.0,6.0,4.0,8.0,2.0,22.5,10.125,2.0,482.08,32.392,382.625,46.662,488.2,mecanico,Bom,baixo_gasto_pagamento_baixo,Standard
41160,32.0,16489.74,4.0,3.0,10.0,3.0,18.75,12.375,5.0,1367.75,34.165,146.5,19.371,290.647,escritor,Normal,baixo_gasto_pagamento_baixo,Good
37527,27.75,37823.27,3.0,5.0,12.0,2.0,14.25,12.625,7.0,504.85,29.484,293.5,38.627,359.85,medico,Bom,alto_gasto_pagamento_medio,Good
33933,30.0,143469.16,4.0,3.0,10.0,0.0,18.625,18.625,5.0,790.97,34.889,326.5,102.405,750.587,gerente_midia,Normal,alto_gasto_pagamento_alto,Poor
33113,43.875,10728.4,6.0,3.0,12.0,0.0,20.125,11.875,4.0,1375.35,32.161,197.5,0.0,299.864,mecanico,Bom,baixo_gasto_pagamento_baixo,Good
12486,31.0,68469.6,7.0,6.0,33.0,5.0,60.0,19.375,9.5,1865.28,32.613,72.5,78.556,322.995,musico,Ruim,baixo_gasto_pagamento_baixo,Standard
28606,26.875,27032.89,6.0,4.0,17.0,3.0,14.625,20.125,7.0,1181.93,27.657,300.5,46.366,293.148,musico,Normal,baixo_gasto_pagamento_alto,Standard
28156,33.0,108952.35,4.0,4.0,7.0,3.0,11.25,7.5,0.0,544.75,32.979,338.625,90.017,514.974,advogado,Normal,alto_gasto_pagamento_alto,Standard
18826,44.125,18990.85,6.0,6.0,30.0,8.0,19.0,25.0,9.0,2878.45,30.339,155.5,25.606,217.81,cientista,Ruim,baixo_gasto_pagamento_baixo,Standard
41648,25.875,30536.26,4.0,1.0,7.0,0.0,2.75,11.5,2.75,457.32,33.879,383.5,18.717,388.293,contador,Bom,baixo_gasto_pagamento_baixo,Good
17001,19.0,73888.42,4.0,5.0,17.0,4.0,15.25,15.0,4.0,604.85,30.472,323.5,87.194,286.285,professor,Normal,alto_gasto_pagamento_medio,Standard
50937,14.875,8763.22,5.0,7.0,34.0,6.0,14.5,10.0,7.875,2175.13,33.833,121.5,24.749,279.355,professor,Normal,baixo_gasto_pagamento_baixo,Poor
38472,32.5,136435.2,4.0,3.0,5.0,3.0,18.25,19.375,8.0,252.01,33.981,317.5,123.812,874.063,medico,Normal,alto_gasto_pagamento_alto,Standard
22519,24.0,14906.56,6.0,6.0,20.0,2.0,38.75,17.25,12.0,2626.18,30.532,119.5,46.708,305.79,mecanico,Normal,baixo_gasto_pagamento_baixo,Poor
48163,39.0,69779.8,3.0,6.0,12.0,5.0,27.5,9.625,6.625,2349.79,34.06,182.5,90.1,321.44,empresario,Normal,alto_gasto_pagamento_baixos,Poor
31586,20.0,13848.89,4.0,4.0,18.0,2.0,19.5,10.25,2.0,65.12,31.16,319.5,18.393,308.486,medico,Normal,baixo_gasto_pagamento_baixo,Poor
29099,44.125,7226.435,8.0,5.0,20.0,3.0,12.625,14.25,9.0,1533.48,28.098,121.5,0.0,283.326,gerente_midia,Normal,baixo_gasto_pagamento_medio,Poor
19095,34.0,33765.68,0.0,5.0,8.0,1.0,5.0,8.5,1.0,469.44,34.752,250.5,31.213,359.248,escritor,Bom,baixo_gasto_pagamento_baixo,Good
9532,34.125,49128.9,8.0,3.0,29.0,6.0,10.875,11.625,7.0,2574.1,33.63,169.5,27.492,415.024,desenvolvedor,Normal,alto_gasto_pagamento_medio,Poor
9511,24.0,7567.595,10.0,5.0,20.0,5.0,47.375,19.125,11.0,4693.94,30.879,155.5,19.613,270.896,musico,Ruim,baixo_gasto_pagamento_medio,Standard
39070,36.625,19047.38,6.0,8.0,26.0,6.0,48.75,19.375,8.0,2932.27,30.679,30.5,26.558,275.232,professor,Ruim,baixo_gasto_pagamento_baixo,Poor
13242,19.0,79878.52,3.0,1.0,7.0,2.0,0.0,8.75,5.5,189.33,34.423,299.5,70.198,541.888,cientista,Bom,alto_gasto_pagamento_alto,Good
32627,45.875,31329.83,5.0,3.0,6.0,0.0,13.25,19.0,4.0,628.91,32.555,331.5,33.639,428.947,arquiteto,Bom,alto_gasto_pagamento_medio,Standard
32841,36.0,65891.85,4.0,4.0,5.0,4.0,22.25,17.75,3.0,454.19,31.39,233.5,39.537,552.546,gerente_midia,Normal,alto_gasto_pagamento_alto,Standard
30383,30.25,9955.255,3.0,7.0,19.0,4.0,10.75,20.125,9.25,447.15,29.391,319.5,30.031,284.421,gerente_midia,Normal,baixo_gasto_pagamento_baixo,Standard
44871,29.0,127273.88,8.0,4.0,14.0,1.0,26.0,13.375,1.625,556.02,35.987,305.5,93.687,858.068,contador,Normal,baixo_gasto_pagamento_alto,Good
23762,25.5,39318.5,6.0,9.0,25.0,6.0,32.375,19.375,13.0,3039.02,34.493,66.5,28.499,349.408,medico,Ruim,alto_gasto_pagamento_medio,Poor
40842,25.5,8361.59,10.0,7.0,33.0,7.0,24.125,18.75,6.0,1883.47,34.265,211.5,15.587,273.867,escritor,Ruim,baixo_gasto_pagamento_baixo,Poor
4681,32.0,9529.855,9.0,8.0,26.0,3.0,49.875,18.0,8.5,1818.36,32.135,82.5,13.159,291.127,professor,Ruim,baixo_gasto_pagamento_baixo,Poor
23698,21.0,19681.08,4.0,4.0,16.0,3.0,17.0,7.375,1.0,1122.31,27.525,223.5,14.536,293.787,medico,Normal,baixo_gasto_pagamento_baixo,Standard
13753,18.0,57943.41,8.0,8.0,19.0,6.0,37.375,23.375,13.875,4890.07,34.972,127.5,51.001,362.388,desenvolvedor,Ruim,alto_gasto_pagamento_medio,Poor
8729,40.0,161007.32,4.0,2.0,11.0,4.0,5.375,1.25,1.125,615.92,36.805,236.5,148.621,515.241,arquiteto,Bom,alto_gasto_pagamento_alto,Good
41409,34.0,18760.69,9.0,10.0,21.0,9.0,48.25,25.0,6.0,1375.0,31.993,176.5,24.969,244.323,mecanico,Ruim,baixo_gasto_pagamento_baixo,Poor
43075,30.0,76804.72,9.0,9.0,16.0,8.0,19.0,20.875,8.0,4811.23,29.918,14.5,75.733,368.876,escritor,Ruim,alto_gasto_pagamento_medio,Standard
